District ID,District Name,Superintendent,School ID,School Name,Principal,Grades Offered,School Type,County,Total Enrollment,Pct Mobile Students 2015-16,Enrollment K-3,Enrollment 4-5,Enrollment 6-8,Pct of Students Attending Regularly,School Self-Contained Class Size,Oregon Self-Contained Class Size,School Departmentalized Class Size,Oregon Departmentalized Class Size,School ELA Class Size,Oregon ELA Class Size,School Math Class Size,Oregon Math Class Size,School Science Class Size,Oregon Science Class Size,School Social Studies Class Size,Oregon Social Studies Class Size,Pct Ever English Learners,Pct Economically Disadvantaged,Pct Students with Disabilities,Pct Asian,Pct Black,Pct Hispanic,Pct Native American,Pct Multi-racial,Pct Pacific Islander,Pct White,Number of Languages Spoken,School Rating,Percent with All Required Vaccinations,Percent without All Required Vaccinations,ESEA Designation,Rating Compared to Similar Schools,ELA Pct Met 2014-15,ELA Pct Met 2015-16,State ELA Pct Met,Like Schools ELA Pct Met,Math Pct Met 2014-15,Math Pct Met 2015-16,State Math Pct Met,Like Schools Math Pct Met,Science Pct Met 2012-13,Science Pct Met 2013-14,Science Pct Met 2014-15,Science Pct Met 2015-16,State Science Pct Met,Like Schools Science Pct Met,Freshmen On Track 2015-16,State Freshman On Track,Like Schools Freshman On Track,Freshmen On Track 2013-14,Freshmen On Track 2014-15,Four Year Graduation Rate 2011-12,Four Year Graduation Rate 2012-13,Four Year Graduation Rate 2013-14,Four Year Graduation Rate 2014-15,State Four Year Graduation Rate,Like Schools Four Year Graduation Rate,Five Year Completion Rate 2011-12,Five Year Completion Rate 2012-13,Five Year Completion Rate 2013-14,Five Year Completion Rate 2014-15,State Five Year Completion Rate,Like Schools Five Year Completion Rate,Dropout Rate 2011-12,Dropout Rate 2012-13,Dropout Rate 2013-14,Dropout Rate 2014-15,State Dropout Rate,Like Schools Dropout Rate,Continuing Education Rate 2010-11,Continuing Education Rate 2011-12,Continuing Education Rate 2012-13,Continuing Education Rate 2013-14,State Continuing Education Rate,Like Schools Continuing Education Rate
2142,Salem-Keizer SD 24J,Christy Perry,772,McNary High School,Erik Jespersen,Grade(s) 9-12,H,Marion,1915,16.30%,,,,59.90%,--,--,,,29,24,24,24,28,26,33,27,21%,53%,14%,2%,1%,30%,1%,6%,1%,59%,25,Not Rated,98,2,,Not Rated,78.2,75.5,70,71,34.3,38.3,34.2,35.3,66.1,63.3,50.9,49.9,60,60.7,87.4,83.5,85.3,78.8,82.1,82,83.8,82.2,86.4,73.8,81.8,90.6,93.1,92.3,89.9,81.6,88.8,1.2,1.5,1.8,2,4.3,2,63.2,56.8,69.1,65.5,59.4,62.7
2142,Salem-Keizer SD 24J,Christy Perry,3215,Miller Elementary School,Laura Mata,Grade(s) K-5,E,Marion,413,17.40%,262,151,--,85.10%,25.5,25,--,--,,,,,,,,,26%,***,12%,1%,1%,30%,<1%,6%,5%,57%,14,Not Rated,95,5,,Not Rated,47.5,39.4,52.4,49.4,36.1,33.5,44.9,41.5,54,56.9,52.2,53.8,66.5,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,753,Morningside Elementary School,Mimi Pileggi,Grade(s) K-5,E,Marion,388,14.10%,245,143,--,83.00%,28,25,--,--,,,,,,,,,10%,56%,16%,2%,1%,15%,1%,9%,2%,71%,17,Not Rated,98,2,,Not Rated,65.3,70.5,52.4,58.6,56.7,58.2,44.9,50.8,76.9,81.1,81.8,82.1,66.5,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,754,Myers Elementary School,Alan deMeurers,Grade(s) K-5,E,Polk,505,11.60%,331,174,--,84.90%,26,25,--,--,,,,,,,,,20%,46%,22%,2%,2%,25%,0,6%,<1%,65%,9,Not Rated,95,5,,Not Rated,52.7,50.6,52.4,60.4,37.7,34.7,44.9,51.6,77.2,88.9,75.6,73.8,66.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,773,North Salem High School,Cynthia Richardson,Grade(s) 9-12,H,Marion,1679,24.40%,,,,48.30%,--,--,,,26,24,26,24,28,26,29,27,48%,***,18%,2%,1%,56%,1%,4%,3%,33%,22,Not Rated,98,2,,Not Rated,56.8,62.7,70,61.6,25,21.5,34.2,28.2,44.1,34.5,30.5,27.7,60,56.4,75.2,83.5,83,74.7,70.9,71.5,74.2,74.2,68.1,73.8,75.2,81.8,81.6,83.9,81.5,81.6,83.6,2.1,2.9,4.3,3.7,4.3,2.7,53.9,56.6,56.6,57.6,59.4,58.5
2142,Salem-Keizer SD 24J,Christy Perry,3528,Optimum Learning Environment Charter School,Thomas Charboneau,Grade(s) 1-5,E,Marion,130,0.80%,78,52,--,93.10%,26,25,--,--,,,,,,,,,9%,22%,15%,1%,1%,7%,0,6%,0,85%,5,Not Rated,98,2,,Not Rated,69.2,65.4,52.4,69.7,66.7,65.4,44.9,57.7,82.1,88.5,>95,84.6,66.5,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,767,Parrish Middle School,Dustin Purnell,Grade(s) 6-8,M,Marion,682,19.80%,,,,72.10%,--,--,,,23,24,24,24,30,26,28,27,51%,***,21%,1%,1%,52%,2%,4%,3%,37%,11,Not Rated,96,4,,Not Rated,41.4,39,56.7,43.9,32.7,25,42.8,29.7,48.7,43.8,53.9,49.5,63.8,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,756,Pringle Elementary School,Stacey Lund,Grade(s) K-5,E,Marion,566,14.80%,378,188,--,81.70%,25,25,--,--,,,,,,,,,12%,44%,19%,5%,2%,11%,<1%,7%,2%,72%,23,Not Rated,96,4,,Not Rated,65.3,61.1,52.4,58.1,59.6,62.4,44.9,49.3,82,78.2,79.1,75.9,66.5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,757,Richmond Elementary School,Bonney Dietrich,Grade(s) K-5,E,Marion,369,21.40%,282,87,--,73.80%,21.5,25,--,--,,,,,,,,,46%,***,20%,1%,2%,53%,2%,7%,4%,31%,10,Not Rated,97,3,3,Not Rated,34.3,17,52.4,33.8,20.3,12.2,44.9,26,46.9,56.8,54.5,35.9,66.5,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,4596,Roberts High School,Jay Weeks,Grade(s) 7-12,H,Marion,530,79.10%,,,,45.50%,--,--,,,9,24,12,24,18,26,16,27,30%,***,17%,<1%,2%,40%,3%,5%,1%,49%,8,Not Rated,97,3,2,Not Rated,51.3,52.6,61.7,58.9,5,<5,41.2,28.6,23.1,28.6,26.2,29.6,62.1,46.4,9.1,83.5,56.7,<5,22.2,13.1,13.9,12.8,12,73.8,39.6,59,58.5,56.4,51.2,81.6,48,17.5,22.8,23.6,24.5,4.3,20.6,29.9,14,26.7,20.3,59.4,53.3
2142,Salem-Keizer SD 24J,Christy Perry,759,Salem Heights Elementary School,Sarah Theis,Grade(s) K-5,E,Marion,310,17.60%,208,102,--,77.40%,27.5,25,--,--,,,,,,,,,11%,65%,23%,0,2%,21%,1%,6%,2%,68%,9,Not Rated,93,7,,Not Rated,48.2,42.4,52.4,53.4,37,36.5,44.9,45.1,64.5,81.1,68.5,63.2,66.5,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,760,Schirle Elementary School,Clinton Gertenrich,Grade(s) K-5,E,Marion,445,15.40%,272,173,--,82.40%,28,25,--,--,,,,,,,,,5%,40%,21%,2%,1%,8%,1%,6%,<1%,81%,10,Not Rated,95,5,,Not Rated,67.1,64.1,52.4,59.7,56.7,56.8,44.9,52.2,88,84,91,91.1,66.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,741,Scott Elementary School,Sara Casebeer,Grade(s) K-5,E,Marion,614,23.20%,406,208,--,76.60%,25.5,25,--,--,,,,,,,,,67%,***,19%,1%,<1%,64%,1%,2%,4%,28%,14,Not Rated,96,4,2,Not Rated,23,29.3,52.4,28.2,14.2,15.4,44.9,21.3,27.1,25.4,32.1,19.8,66.5,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,775,South Salem High School,Lara Tiffin,Grade(s) 9-12,H,Marion,1786,17.40%,,,,64.00%,--,--,,,28,24,26,24,28,26,30,27,20%,48%,13%,4%,2%,28%,1%,6%,1%,58%,34,Not Rated,96,4,,Not Rated,76.8,81.5,70,69.7,36.6,38.9,34.2,33.4,66.5,65.8,74.8,>95,60,58.4,84.4,83.5,85,77.3,72.5,81.9,85.4,84.4,80.4,73.8,81.8,88.2,87.2,89.9,89.6,81.6,88.5,2.1,2.5,2,2.3,4.3,2,69,68.3,71.1,72.7,59.4,60.5
2142,Salem-Keizer SD 24J,Christy Perry,774,Sprague High School,Craig Swanson,Grade(s) 9-12,H,Marion,1616,16.90%,,,,65.10%,--,--,,,28,24,27,24,29.5,26,29,27,6%,34%,13%,3%,1%,12%,2%,6%,2%,74%,26,Not Rated,97,3,,Not Rated,76.6,82,70,73.6,42.9,46.2,34.2,37.1,79.6,71.1,61.4,65.4,60,62.1,87.7,83.5,83.7,74.2,81.1,82.2,88.5,85.9,86.3,73.8,80.6,89.9,90,92.2,92.2,81.6,88.1,0.9,1,1.3,0.8,4.3,2,70.8,71.4,72.9,74.9,59.4,58.5
2142,Salem-Keizer SD 24J,Christy Perry,1331,Stephens Middle School,Jennie Madland,Grade(s) 6-8,M,Marion,1042,14.90%,,,,78.80%,--,--,,,25,24,26.5,24,31,26,31,27,59%,***,16%,3%,1%,58%,<1%,4%,4%,30%,14,Not Rated,98,2,,Not Rated,47.8,49.8,56.7,44.2,32.5,34.3,42.8,30.3,64.2,41.5,53.5,47.2,63.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,4859,Straub Middle School,Laura Perez,Grade(s) 6-8,M,Polk,599,6.70%,,,,84.20%,--,--,,,29,24,30.5,24,32,26,28,27,11%,34%,15%,2%,1%,15%,2%,7%,1%,74%,15,Not Rated,94,6,,Not Rated,66.2,67.2,56.7,68.1,52.3,56.3,42.8,53.8,85,70.7,80,79.9,63.8,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,761,Sumpter Elementary School,Janet Prats,Grade(s) K-5,E,Marion,552,12.80%,372,180,--,85.50%,28.5,25,--,--,,,,,,,,,10%,32%,18%,5%,1%,8%,1%,4%,1%,80%,22,Not Rated,93,7,,Not Rated,76.3,66.8,52.4,62.3,63.7,54.1,44.9,52.4,85.4,92,>95,86.3,66.5,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,762,Swegle Elementary School,Suzanne West,Grade(s) K-5,E,Marion,575,21.00%,369,206,--,81.20%,26,25,--,--,,,,,,,,,60%,***,16%,3%,0,59%,1%,3%,5%,29%,14,Not Rated,98,2,3,Not Rated,28.6,23.2,52.4,29.2,20.7,17.2,44.9,22.7,39.7,32.4,27.6,27.6,66.5,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,4390,Valley Inquiry Charter School,Lisa Sundseth,Grade(s) K-5,E,Marion,163,17.80%,111,52,--,84.30%,28,25,--,--,,,,,,,,,8%,47%,17%,3%,0,13%,2%,8%,1%,73%,6,Not Rated,91,9,,Not Rated,53.2,57.3,52.4,54.2,56.6,50,44.9,44.3,84.6,76.9,84,72.7,66.5,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,768,Waldo Middle School,Tricia Nelson,Grade(s) 6-8,M,Marion,990,19.70%,,,,77.90%,--,--,,,26,24,28,24,30,26,28,27,67%,***,16%,2%,2%,58%,1%,3%,4%,30%,21,Not Rated,96,4,,Not Rated,34.7,35.6,56.7,41.3,22.5,22.6,42.8,26.7,39.6,48.4,40.5,34.3,63.8,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,769,Walker Middle School,Aaron Persons,Grade(s) 6-8,M,Polk,641,12.50%,,,,82.90%,--,--,,,28,24,28.5,24,31,26,29.5,27,17%,49%,17%,3%,2%,23%,1%,7%,1%,64%,16,Not Rated,95,5,,Not Rated,73.5,73.9,56.7,60.3,61.4,57.9,42.8,44.2,86.6,83.3,78.6,73.7,63.8,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,763,Washington Elementary School,Christine Bowlby,Grade(s) K-5,E,Marion,431,19.00%,286,145,--,83.10%,24,25,--,--,,,,,,,,,70%,***,14%,<1%,2%,75%,<1%,2%,3%,17%,8,Not Rated,99,1,,Not Rated,27.9,17.2,52.4,28.5,17.7,10.8,44.9,22.8,41.2,30.8,41.7,37.3,66.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,3374,Weddle Elementary School,Wendy Roberts,Grade(s) K-5,E,Marion,452,18.00%,304,148,--,80.00%,26,25,--,--,,,,,,,,,55%,***,16%,<1%,1%,60%,0,4%,4%,32%,6,Not Rated,96,4,,Not Rated,33.8,27.4,52.4,33.3,18.7,14.4,44.9,27.9,60,67.7,62.5,51.4,66.5,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,3463,West Salem High School,Ken Phillips,Grade(s) 9-12,H,Polk,1707,12.00%,,,,67.90%,--,--,,,30,24,27,24,31.5,26,30,27,13%,37%,12%,3%,2%,19%,2%,6%,1%,68%,23,Not Rated,97,3,,Not Rated,87.3,80.9,70,78.9,35.2,31.6,34.2,45.1,74.2,68.8,70.8,53.8,60,67.4,90.5,83.5,88.3,86.3,85,86.3,90.3,88.6,88.3,73.8,86.4,92.3,94.4,94.4,93.9,81.6,90.2,0.6,0.7,1.3,0.5,4.3,1.9,74.4,68.4,70.7,73.5,59.4,67.7
2142,Salem-Keizer SD 24J,Christy Perry,770,Whiteaker Middle School,Julia DeWitt,Grade(s) 6-8,M,Marion,750,9.80%,,,,83.00%,--,--,,,30,24,28,24,29,26,30,27,15%,45%,20%,1%,<1%,22%,1%,6%,<1%,68%,11,Not Rated,97,3,,Not Rated,68.2,71.9,56.7,62.6,55.2,57,42.8,46.7,75.5,72.3,74.5,81,63.8,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,737,Wright Elementary School,Greg Cole,Grade(s) K-5,E,Marion,424,17.40%,285,139,--,77.50%,23,25,--,--,,,,,,,,,9%,62%,17%,1%,3%,14%,1%,7%,3%,72%,12,Not Rated,95,5,,Not Rated,65.8,65.6,52.4,50.1,62.4,55.2,44.9,41.8,81.5,79.5,79.7,71,66.5,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,764,Yoshikai Elementary School,Zan Payne,Grade(s) K-5,E,Marion,570,17.80%,383,187,--,85.10%,26,25,--,--,,,,,,,,,55%,***,13%,2%,1%,65%,<1%,4%,4%,25%,9,Not Rated,97,3,,Not Rated,55.7,50,52.4,34.8,61.2,47.6,44.9,26.4,74.1,80,75,73.8,66.5,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Santiam Canyon SD 129J,Todd Miller,4399,Oregon Connections Academy,Allison Galvin,Grade(s) K-12,H,Linn,4147,48.20%,,,,81.30%,21,25,,,31,24,17.5,24,31,26,38,27,<5%,45%,13%,2%,1%,12%,1%,7%,<1%,77%,13,Not Rated,89,11,,Not Rated,61.3,61.5,56.5,47.2,37.6,30.6,42.7,27.9,67.2,72.6,62.7,59.3,63.7,47.9,64.1,83.5,40,69.4,58,45.4,49,54.4,59.6,73.8,30.9,60.2,70.5,73.5,69.9,81.6,38.5,11.6,8.4,7.9,8.8,4.3,15.9,46.3,37.9,50.2,45,59.4,39.3
2104,Santiam Canyon SD 129J,Todd Miller,681,Santiam Elementary School,Margo Williams,Grade(s) K-6,E,Linn,297,21.50%,160,91,46,79.60%,21,25,--,--,,,,,,,,,<5%,54%,11%,0,2%,10%,2%,4%,1%,81%,3,Not Rated,93,7,,Not Rated,41.4,36.4,52.8,47.7,41.4,35.4,43.7,38,53.7,62.9,66.7,77.3,66.5,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Santiam Canyon SD 129J,Todd Miller,683,Santiam Junior/Senior High School,David Plotts,Grade(s) 7-12,H,Linn,236,16.50%,,,,65.00%,--,--,,,21,24,20,24,20,26,24.5,27,8%,59%,14%,0,0,14%,<1%,6%,0,79%,4,Not Rated,95,5,,Not Rated,37,34.5,61.7,56.9,19,13.9,41.2,32,59.5,47.1,56.3,52.9,62.1,57.9,82.9,83.5,77.1,68,79.4,56.5,72.4,75,58.3,73.8,77.5,74.1,72.1,70,83.3,81.6,88.6,4.5,2.9,1.3,5.4,4.3,2.3,59,54.8,47.6,48.5,59.4,49
1944,Scappoose SD 1J,Stephen Jupe,158,Grant Watts Elementary School,Jennifer Stearns,Grade(s) K-3,E,Columbia,395,12.40%,395,--,--,88.50%,25.5,25,--,--,,,,,,,,,5%,39%,10%,1%,<1%,11%,1%,5%,<1%,82%,5,Not Rated,96,4,,Not Rated,43,43.3,48.5,--,49.4,45.6,48.7,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,159,Otto Petersen Elementary School,Whitney Hessong,Grade(s) 4-6,E,Columbia,442,11.20%,--,296,146,87.10%,27,25,--,--,,,,,,,,,5%,38%,19%,2%,<1%,9%,4%,3%,0,82%,4,Not Rated,97,3,1,Not Rated,57.3,57,54.3,63,40.7,42,41.9,53,81.5,81.6,74.6,73.7,66.5,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,958,Sauvie Island Academy,Darla Meeuwsen,Grade(s) K-8,E,Multnomah,213,11.60%,96,48,69,91.70%,24,25,23,25,,,,,,,,,<5%,19%,8%,2%,1%,7%,0,8%,0,82%,2,Not Rated,82,18,,Not Rated,59.9,61.8,54.5,72.2,49.6,47.8,43.9,67.6,72.7,80.9,88.4,85.1,65.2,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,162,Scappoose High School,Jim Jones,Grade(s) 9-12,H,Columbia,756,10.60%,,,,77.00%,--,--,,,27,24,23.5,24,23.5,26,29,27,<5%,29%,10%,2%,1%,6%,2%,4%,1%,85%,5,Not Rated,97,3,,Not Rated,64.1,82.5,70,80.2,35,34,34.2,49.4,84.4,83.5,80.5,73.7,60,69.4,87.9,83.5,90,90.1,88.7,80.6,87.8,88.9,88.1,73.8,87.4,85.1,88.3,92.4,92.1,81.6,93,1.3,2.1,1.5,1.1,4.3,1.3,63,59.3,62.1,63,59.4,65.9
1944,Scappoose SD 1J,Stephen Jupe,161,Scappoose Middle School,Ron Alley,Grade(s) 7-8,M,Columbia,316,9.60%,,,,91.90%,--,--,,,23,24,21,24,26,26,28.5,27,<5%,32%,12%,3%,2%,7%,3%,2%,<1%,84%,3,Not Rated,97,3,,Not Rated,54.3,68,58,67.8,42.4,47.5,44.3,56,72.6,76.9,75.1,78.6,63.8,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,4221,South Columbia Family School,Ray Brown,Grade(s) K-12,H,Columbia,74,41.50%,,,,>95%,16,25,,,--,--,--,--,--,--,--,--,*,9%,12%,3%,0,7%,3%,3%,3%,82%,1,Not Rated,70,30,,Not Rated,66.7,41.9,56.5,51.8,66.7,41.9,42.7,28.2,75,87.5,90,46.2,63.7,53.4,*,83.5,70.3,--,--,--,--,--,--,73.8,54.2,--,--,--,--,81.6,65.4,--,--,--,--,4.3,9.7,--,--,--,--,59.4,33
1944,Scappoose SD 1J,Stephen Jupe,160,Warren Elementary School,Laura LaMarsh,Grade(s) K-3,E,Columbia,195,17.40%,195,--,--,86.80%,25,25,--,--,,,,,,,,,*,33%,11%,2%,1%,7%,1%,3%,1%,87%,3,Not Rated,95,5,,Not Rated,68.4,57.4,48.5,--,65.8,44.7,48.7,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Scio SD 95,Gary Tempel,676,Centennial Elementary School,Luke Zedwick,Grade(s) K-5,E,Linn,272,11.10%,174,98,--,78.80%,21,25,42,25,,,,,,,,,*,46%,14%,0,0,6%,2%,5%,0,87%,2,Not Rated,94,6,,Not Rated,46.4,51.5,52.4,62.5,40.9,43.2,44.9,53.5,67.9,79.4,55.3,85,66.5,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Scio SD 95,Gary Tempel,2994,Lourdes School,Linda Duman,Grade(s) 1-8,E,Linn,45,16.00%,19,9,17,>95%,18.5,25,11,25,,,,,,,,,*,*,*,0,0,7%,0,7%,0,87%,1,Not Rated,96,4,,Not Rated,77.8,44.4,54.5,62.7,55.6,44.4,43.9,53.3,76.5,84.6,*,72.7,65.2,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Scio SD 95,Gary Tempel,678,Scio High School,Pat Dutcher,Grade(s) 9-12,H,Linn,280,11.50%,,,,82.10%,--,--,,,21.5,24,16,24,16,26,23.5,27,*,29%,13%,0,1%,6%,3%,4%,<1%,86%,3,Not Rated,99,1,,Not Rated,54.9,69,70,78.9,26.8,32.8,34.2,37.9,75,73.2,74.2,72.2,60,63.7,>95,83.5,85.6,>95,95,66.1,55.2,81.3,84.8,73.8,84.7,75.8,94.5,98.3,92.2,81.6,88,1.3,0,1.5,1,4.3,2.3,48.9,43.6,37.8,52.5,59.4,55
2103,Scio SD 95,Gary Tempel,677,Scio Middle School,Greg Nolan,Grade(s) 6-8,M,Linn,152,5.80%,,,,76.90%,--,--,,,25,24,23.5,24,21.5,26,18,27,*,41%,17%,1%,1%,4%,2%,4%,1%,88%,3,Not Rated,96,4,,Not Rated,42.1,51.4,56.7,60.1,37.7,39.7,42.8,44.4,81.8,83.1,75.4,63.6,63.8,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Seaside SD 10,Sheila Roley,150,Broadway Middle School,Robert Rusk,Grade(s) 6-8,M,Clatsop,324,13.30%,,,,78.90%,--,--,,,21,24,22,24,25,26,25,27,21%,56%,15%,2%,0,24%,2%,2%,<1%,70%,5,Not Rated,97,3,,Not Rated,53.4,52.9,56.7,57.8,37.2,32.8,42.8,43.7,47.5,51.2,62.6,51.9,63.8,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Seaside SD 10,Sheila Roley,153,Gearhart Elementary School,Juliann Wozniak,Grade(s) K-5,E,Clatsop,320,17.70%,205,115,--,76.10%,25,25,--,--,,,,,,,,,16%,54%,22%,3%,1%,21%,1%,1%,1%,73%,4,Not Rated,94,6,,Not Rated,53.5,50.9,52.4,56.6,36.6,36.2,44.9,47.8,76.5,73.7,68,80.9,66.5,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Seaside SD 10,Sheila Roley,152,Seaside Heights Elementary School,John McAndrews,Grade(s) K-5,E,Clatsop,440,18.40%,304,136,--,75.40%,24,25,--,--,,,,,,,,,28%,70%,21%,2%,1%,32%,1%,2%,1%,61%,5,Not Rated,91,9,,Not Rated,49.7,45.2,52.4,50.8,34.8,32.4,44.9,43.5,61.4,73.1,60,63.1,66.5,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Seaside SD 10,Sheila Roley,154,Seaside High School,Jeff Roberts,Grade(s) 9-12,H,Clatsop,429,14.60%,,,,65.40%,--,--,,,22,24,19.5,24,22,26,24,27,16%,49%,16%,4%,2%,20%,1%,<1%,1%,72%,12,Not Rated,95,5,,Not Rated,66.7,61.5,70,72.2,33.3,34,34.2,31.5,65.3,51.1,44.9,40.2,60,59.1,86.9,83.5,83.1,82.4,82,69.5,75.8,76.3,75.4,73.8,81.2,73.7,73.4,85.8,82.2,81.6,88.3,3.3,3.8,3.7,5.8,4.3,2.6,64.4,67,54.6,50.5,59.4,51
2257,Sheridan SD 48J,Steven Sugg,1235,Faulconer-Chapman School,Dave Kline,Grade(s) K-8,E,Yamhill,556,22.50%,257,116,183,92.10%,22,25,20,25,,,,,,,,,<5%,***,11%,1%,1%,15%,4%,9%,<1%,71%,3,Not Rated,96,4,3,Not Rated,23.1,22.9,54.5,48.6,22.5,25.4,43.9,38.5,39.1,47.7,31.6,35.6,65.2,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,Sheridan SD 48J,Steven Sugg,4833,Sheridan AllPrep Academy,Jesse Eisenschmidt,Grade(s) K-12,H,Yamhill,153,60.40%,,,,>95%,--,--,,,71,24,56,24,23,26,12,27,*,31%,11%,0,1%,9%,3%,7%,0,80%,3,Not Rated,NA,NA,,Not Rated,34.5,35.7,56.5,46.8,10.3,11.9,42.7,21.4,28.6,44.4,46.7,40,63.7,52.1,50,83.5,54.4,16.7,*,5.6,6.7,6.7,23.3,73.8,31.4,0,22.7,25,26.7,81.6,45.2,24.1,50,40,16.4,4.3,28.8,--,0,33.3,20,59.4,38.5
2257,Sheridan SD 48J,Steven Sugg,1237,Sheridan High School,Dean Rech,Grade(s) 9-12,H,Yamhill,236,24.10%,,,,92.50%,--,--,,,22,24,14,24,21,26,19,27,10%,***,8%,<1%,0,18%,3%,6%,1%,72%,2,Not Rated,97,3,,Not Rated,48.2,63,70,69,14.3,18.5,34.2,26.4,38.6,40,33.9,18,60,56.5,67.3,83.5,82.9,82.1,66.7,76,87.5,87.8,89.6,73.8,75.3,94,89.6,96.3,90,81.6,81.9,0,0.4,1.3,0,4.3,3.8,56.5,58.1,47.1,44.4,59.4,45.6
2257,Sheridan SD 48J,Steven Sugg,2728,Sheridan Japanese School,Andy Scott,Grade(s) 4-12,H,Yamhill,88,9.80%,,,,>95%,--,--,,,19,24,10,24,18,26,17.5,27,*,31%,*,3%,0,11%,3%,7%,0,75%,1,Not Rated,94,6,,Not Rated,63.2,43.3,57.9,58.1,49.1,26.7,41.6,36.4,93.1,90.3,82.1,71.4,63.7,65.6,*,83.5,90.8,>95,90.9,100,100,87.5,66.7,73.8,80.9,100,100,100,100,81.6,89.4,0,0,0,0,4.3,1.9,83.3,100,100,85.7,59.4,47.9
2257,Sheridan SD 48J,Steven Sugg,2732,Sheridan Spartan Academy,Dean Rech,Grade(s) 9-12,H,Yamhill,7,90.00%,,,,*,--,--,,,4,24,4,24,--,--,4,27,*,***,*,0,0,14%,0,0,0,86%,1,Not Rated,*,*,,Not Rated,*,*,70,--,*,*,34.2,--,22.2,*,*,*,60,--,*,83.5,--,*,*,50,35.3,16,0,73.8,--,50,33.3,55.6,24,81.6,--,20,14.1,36.5,32,4.3,--,25,75,28.6,25,59.4,--
2195,Sherman County SD,Wes Owens,5062,Oregon Virtual Education - East,Kerri Smith,Grade(s) 6-12,H,Sherman,2,100%,,,,*,--,--,,,1,24,--,--,--,--,--,--,*,*,*,0,0,50%,0,0,0,50%,1,Not Rated,NA,NA,,Not Rated,*,*,59.8,--,*,*,40.9,--,*,*,*,*,62.1,--,*,83.5,--,*,*,--,0,0,0,73.8,--,--,--,50,0,81.6,--,--,100,71.4,28.6,4.3,--,--,--,100,--,59.4,--
