DistInstID,SchlYr,CntyNm,DistNm,BldgNm,DistStudCnt,YrBlt,YrRemod,SqFt,DistSqFt,last column
2146,"7/1/2001","MARION","Woodburn SD 103","Washington Elementary Portable #2",4366,1995,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Washington Elementary Portable #3",4366,1999,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Washington Elementary Portable #4",4366,2000,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Washington Elementary Portable #5",4366,2001,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School",4366,1963,1989,60383,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #1",4366,1992,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #2",4366,1998,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #3",4366,1999,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #4",4366,2000,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #5",4366,2000,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #6",4366,2001,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Lincoln Elementary School Portable #7",4366,1970,,718,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","French Prairie Middle School",4366,1950,1989,87709,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","French Prairie MS Portable #1",4366,1994,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","French Prairie MS Portable #2",4366,1995,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Valor Middle School",4366,1997,,77000,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Valor Middle School Portable #1",4366,1998,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Valor Middle School Portable #2",4366,2000,,1848,637499,-
2146,"7/1/2001","MARION","Woodburn SD 103","Woodburn High School",4366,1976,1998,196964,637499,-
2082,"7/1/2001","LANE","Eugene SD 4J","WINSTON CHURCHILL HIGH SC PORTABLES",18476,1971,,7092,3074207,-
2082,"7/1/2001","LANE","Eugene SD 4J","HENRY D SHELDON HIGH SCHO PORTABLES",18476,1997,,3124,3074207,-
2082,"7/1/2001","LANE","Eugene SD 4J","SOUTH EUGENE HIGH SCHOOL PORTABLES",18476,1970,,2359,3074207,-
2082,"7/1/2001","LANE","Eugene SD 4J","JOHN F KENNEDY MIDDLE SCH PORTABLES",18476,1970,,2756,3074207,-
2082,"7/1/2001","LANE","Eugene SD 4J","JAMES MADISON MIDDLE SCH PORTABLES",18476,1970,,4098,3074207,-
2082,"7/1/2001","LANE","Eugene SD 4J","JAMES MONROE MIDDLE SCHO PORTABLES",18476,1970,,4610,3074207,-
2082,"7/1/2001","LANE","Eugene SD 4J","THEODORE ROOSEVELT MIDDLE PORTABLES",18476,1970,,1197,3074207,-
2183,"7/1/2001","MULTNOMAH","GRESHAM-BARLOW SCH DIST 10J","DAMASCUS DEEP CREEK SCHOOL",11632,1975,1994,63195,1681568,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","BETHEL 52 ADMINISTRATION",5311,1967,1967,8594,606283,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","BETHEL 52-MAINTENANCE BLDGS",5311,1965,,11712,606283,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","CLEAR LAKE ELEMENTARY",5311,1977,,51911,606283,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","FAIRFIELD ELEMENTARY",5311,1952,1999,38172,606283,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","MALABON ELEMENTARY 2",5311,1958,1960,5000,606283,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","MALABON ELEMENTARY 1",5311,1954,1991,22300,606283,-
2088,"7/1/2001","LANE","BETHEL SCH DIST 52","WILLAMETTE HIGH",5311,1948,1981,249910,606283,-
2063,"7/1/2001","LAKE","Adel SD 21","ADEL ELEMENTARY",17,1976,,3040,7710,-
2063,"7/1/2001","LAKE","Adel SD 21","GYMNASIUM",17,1910,,3570,7710,-
2063,"7/1/2001","LAKE","Adel SD 21","LIBRARY",17,1935,,1100,7710,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","HOOVER ELEM SCHOOL PORTABLE #724",35108,1990,,1440,4063964,-
2023,"7/1/2000","HARNEY","CRANE UHS DIST 1J","Crane UH-1- Gymnasium",78,1969,,11972,46580,-
2023,"7/1/2000","HARNEY","CRANE UHS DIST 1J","Crane UH-1- Dormatory",78,1969,,10920,46580,-
2097,"7/1/2000","LINCOLN","LINCOLN CO SCH DIST","Issac Newton Magnet School/AST w/NMS",6496,1998,,5400,1139648,-
2003,"7/1/2000","DOUGLAS","Sutherlin SD 130","SUTHERLIN BUS GARAGE",1452,2001,,2400,202699,-
2003,"7/1/2000","DOUGLAS","Sutherlin SD 130","SUTHERLIN ADMINISTRATION OFFICE",1452,2001,,4400,202699,-
2209,"7/1/2000","UMATILLA","Stanfield SD 61","Stanfield Elementary School",481,2001,,46000,103000,-
2209,"7/1/2000","UMATILLA","Stanfield SD 61","Stanfield Secondary School",481,1979,1995,57000,103000,-
2060,"7/1/2000","LAKE","Paisley SD 11","PAISLEY ELEMENTARY",97,1971,1996,5247,38673,-
2060,"7/1/2000","LAKE","Paisley SD 11","PAISLEY HS SHOP",97,1974,1982,6345,38673,-
2060,"7/1/2000","LAKE","Paisley SD 11","ELEMENTARY BATHROOMS/JANITOR ROOM",97,1971,,540,38673,-
1992,"7/1/2000","DOUGLAS","GLIDE SCH DIST 12","GLIDE ELEMENTARY MODULAR #1",931,1988,,1500,206175,-
1992,"7/1/2000","DOUGLAS","GLIDE SCH DIST 12","GLIDE ELEMENTARY MODULAR #2",931,1974,1999,1680,206175,-
1992,"7/1/2000","DOUGLAS","GLIDE SCH DIST 12","GLIDE HIGH SCHOOL NORTH MODULAR",931,1977,,1900,206175,-
1992,"7/1/2000","DOUGLAS","GLIDE SCH DIST 12","GLIDE HIGH SCHOOL SOUTH MODULAR",931,1980,,1900,206175,-
1976,"7/1/2000","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","HIGH LAKES ELEM SCHOOL",13015,2000,,65000,1554061,-
1976,"7/1/2000","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","SKY VIEW MIDDLE SCHOOL",13015,2000,,113000,1554061,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","AUBURN ELEM SCHOOL PORTABLE #716",35108,1999,,1770,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","BETHEL ELEM SCHOOL PORTABLE #790",35108,1997,,1792,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","BRUSH COLLEGE ELEM SCHOOL PORTABLE #744",35108,1974,,1152,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","BRUSH COLLEGE ELEM SCHOOL PORTABLE #773",35108,1992,,896,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","CLEAR LAKE ELEM SCHOOL PORTABLE #715 & #719",35108,1999,,3568,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","CLEAR LAKE ELEM SCHOOL PORTABLE #795",35108,1993,,1792,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","CUMMINGS ELEM SCHOOL PORTABLE #792",35108,1989,,1792,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","CUMMINGS ELEM SCHOOL PORTABLE #739",35108,1993,,1152,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","ENGLEWOOD ELEM SCHOOL PORTABLE #713",35108,1970,,1152,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","ENGLEWOOD ELEM SCHOOL PORTABLE #757",35108,1991,,896,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","EYRE ELEM SCHOOL PORTABLE #714",35108,1974,,960,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","EYRE ELEM SCHOOL PORTABLE #733",35108,1969,,1152,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","FOUR CORNERS ELEM SCHOOL PORTABLE #735",35108,1974,,952,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","FRUITLAND ELEM SCHOOL PORTABLE #784",35108,1992,,1792,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","GUBSER ELEM SCHOOL PORTABLE #711",35108,1998,,888,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","HAYESVILLE ELEM SCHOOL PORTABLE #768",35108,1992,,1792,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","HAYESVILLE ELEM SCHOOL PORTABLE #703",35108,1998,,1776,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","HAZEL GREEN ELEM SCHOOL PORTABLE #774",35108,1992,,1792,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","HAZEL GREEN ELEM SCHOOL PORTABLE #798",35108,1998,,1776,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","HIGHLAND ELEM SCHOOL PORTABLE #720",35108,1990,,1728,4063964,-
2253,"7/1/2000","YAMHILL","DAYTON SCH DIST 8","StRUT House",994,1945,,1000,139293,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","ALPINE MODULAR",447,1997,,2100,112521,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","MONROE MIDDLE MODULAR",447,1997,,2100,112521,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","ED CENTER",18433,1957,1962,74102,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","FACILITIES",18433,1947,1955,42700,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","TRANSPORTATION",18433,1963,1992,30315,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","ADAMS ELEM SCHOOL PORTABLES",18433,1964,,623,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","CREST DRIVE ELEM SCHOOL PORTABLES",18433,1964,,3879,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","AWBREY PARK ELEM SCHOOL PORTABLES",18433,1973,,1559,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","DUNN CENTER",18433,1929,1988,37698,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","DUNN CENTER PORTABLES",18433,1986,,1001,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","FOX HOLLOW FRENCH IMMERSIO PORTABLES",18433,1986,,1749,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","HOWARD ELEM SCHOOL PORTABLES",18433,1964,,2070,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","MC CORNACK ELEM SCHOOL PORTABLES",18433,1971,,6350,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","RIVER ROAD ELEM SCHOOL PORTABLES",18433,1966,,920,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","SANTA CLARA ELEM SCHOOL PORTABLES",18433,1986,,2688,3076277,-
2082,"7/1/2000","LANE","EUGENE SCH DIST 4J","WASHINGTON ELEM SCHOOL PORTABLES",18433,1964,,3232,3076277,-
2042,"7/1/2000","JACKSON","CENTRAL POINT SCH DIST 6","Portable Central Point Elem/annex",4600,1998,,2400,477722,-
1978,"7/1/2000","DESCHUTES","SISTERS SCH DIST 6","Sisters Middle",1153,2000,,1500,184350,-
2206,"7/1/2000","UMATILLA","HERMISTON SCH DIST 8","Desert View Elementary",4096,2001,,45441,602860,-
2087,"7/1/2000","LANE","SOUTH LANE SCH DIST 45J","DELIGHT VALLEY ELEMENTARY MODULAR",2808,2000,,1792,426599,-
2241,"7/1/2000","WASHINGTON","Forest Grove SD 15","TOM MCCALL UPPER ELEMENTARY PORTABLES 2",5306,1994,,1792,861497,-
1967,"7/1/2001","COOS","POWERS SCH DIST 31","POWERS ELEMENTARY",152,1930,,8635,30403,-
1967,"7/1/2001","COOS","POWERS SCH DIST 31","POWERS HIGH",152,1956,,18600,30403,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE-VOC ED SHOP",1055,1939,1992,12420,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE ELEMENTARY",1055,1954,1998,45872,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE ELEM-4TH/5TH GRADE QUAD",1055,1954,1998,6311,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE MIDDLE SCHOOL",1055,1939,1968,13035,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE BUS GARAGE",1055,1940,1953,8279,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE  HIGH  SCHOOL",1055,1954,1998,71503,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","WILLOWCREEK ELEMENTARY",1055,1955,1992,15605,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE MIDDLE OCCUPATIONAL ACTIVITY",1055,1950,1991,3984,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","WOOD SHOP/MAINTENANCE BLDG",1055,1997,2001,1383,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","CUSTODIAL STORAGE",1055,1987,1997,864,180696,-
2116,"7/1/2001","MALHEUR","VALE SCH DIST 84","VALE HIGH SCHOOL GREEN HOUSE",1055,1986,,1440,180696,-
1923,"7/1/2001","CLACKAMAS","Lake Oswego SD 7J","CENTRAL OFFICE ADMINISTRATION",7133,1961,1993,10500,1090077,-
1923,"7/1/2001","CLACKAMAS","Lake Oswego SD 7J","CLARICE BROOKS TRANSPORTATION CENTER",7133,1969,,4125,1090077,-
1923,"7/1/2001","CLACKAMAS","Lake Oswego SD 7J","FACILITY OPERATIONS CENTER",7133,1976,,11200,1090077,-
1923,"7/1/2001","CLACKAMAS","Lake Oswego SD 7J","SWIMMING POOL",7133,1970,,13500,1090077,-
2059,"7/1/2001","LAKE","LAKEVIEW SCH DIST 7","DISTRICT OFFICE",948,1939,1979,2112,186331,-
2059,"7/1/2001","LAKE","LAKEVIEW SCH DIST 7","MAINTENANCE SHOP",948,1975,,3000,186331,-
2100,"7/1/2001","LINN","Greater Albany Public SD 8J","ALBANY COMMUNITY POOL",8065,1978,,20598,1205635,-
2100,"7/1/2001","LINN","Greater Albany Public SD 8J","BUS GARAGE",8065,1966,,21960,1205635,-
2100,"7/1/2001","LINN","Greater Albany Public SD 8J","CARPENTER SHOP",8065,1977,,2400,1205635,-
2100,"7/1/2001","LINN","Greater Albany Public SD 8J","DISTRICT OFFICE",8065,1935,1979,11560,1205635,-
2100,"7/1/2001","LINN","Greater Albany Public SD 8J","FAIRMOUNT",8065,1959,1969,22436,1205635,-
2100,"7/1/2001","LINN","Greater Albany Public SD 8J","McFARLAND",8065,1900,1971,17556,1205635,-
2105,"7/1/2001","LINN","CENTRAL LINN SCH DIST 552","BROWNSVILLE SCHOOL BUILDING",682,1945,1991,24469,227670,-
2110,"7/1/2001","MALHEUR","Nyssa SD 26","HIGH SCHOOL MODULARS",1179,1999,,1950,155989,-
2110,"7/1/2001","MALHEUR","Nyssa SD 26","MIDDLE SCHOOL MODULARS (5)",1179,1990,,10026,155989,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","BESC",52881,1978,2000,383101,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","CHILD SERVICE CENTER",52881,1924,,190597,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","COLUMBIA TAG",52881,1937,,37746,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","CRESTON ANNEX",52881,1953,1997,10175,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","FOREST PARK ELEMENTARY",52881,1998,,42723,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","FOSTER / DOI",52881,1962,,11470,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","GLENHAVEN / VOC VILLAGE",52881,1913,1996,63714,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","HOLLADAY CENTER",52881,1970,1997,32225,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","KELLY CENTER",52881,1969,1997,14651,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","KING NEIGHBORHOOD FAC",52881,1974,,9200,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","KPBS",52881,1992,,8064,9532988,-
2180,"7/1/2001","MULTNOMAH","Portland Sch Dist 1j","WHITAKER M.S. @ RICE",52881,1955,,16990,9532988,-
1992,"7/1/2001","DOUGLAS","Glide SD 12","TOKETEE FALLS ELEMENTARY",876,1955,1988,7548,206175,-
1992,"7/1/2001","DOUGLAS","Glide SD 12","GLIDE MIDDLE",876,1945,1959,44593,206175,-
1992,"7/1/2001","DOUGLAS","Glide SD 12","GLIDE HIGH",876,1951,1991,66898,206175,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","CHENOWITH DISTRICT OFFICE",1040,1920,1993,10250,181853,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","CHENOWITH MIDDLE",1040,1955,1993,48064,181853,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","CHENOWITH ELEMENTARY",1040,1962,1993,38214,181853,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","MOSIER ELEMENTARY",1040,1920,,14500,181853,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","WAHTONKA HIGH SCHOOL",1040,1963,1993,60884,181853,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","DIST BUS COMPOUND(Barn;Stalls & Office)",1040,1968,,8266,181853,-
2226,"7/1/2001","WASCO","CHENOWITH SCH DIST 9","DIST MAINTENANCE BUILDING",1040,1953,,1675,181853,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","OAKLAND ADMIN OFFICE/ALTERNATIVE SCHOOL",597,1945,1999,5253,130065,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","LINCOLN ELEMENTARY",597,1953,1970,27846,130065,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","OAKLAND ELEMENTARY",597,1975,1976,35504,130065,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","OAKLAND HIGH",597,1948,,51202,130065,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","WASHINGTON GYM",597,1931,,6000,130065,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","BUS MAINTENANCE SHOP",597,1968,,3300,130065,-
1990,"7/1/2001","DOUGLAS","OAKLAND SCH DIST 1","MAINTENANCE OFFICE",597,1948,1966,960,130065,-
2018,"7/1/2001","HARNEY","Suntex SD 10","GYMNASIUM",11,1994,,4608,10845,-
2018,"7/1/2001","HARNEY","Suntex SD 10","TEACHERAGE (MANUFACTURED HOME)",11,1999,,1885,10845,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","WINSTON-DILLARD ADMIN",1669,1935,,7275,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","WINSTON-DILLARD BUS SHOP",1669,1941,,5194,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","MCGOVERN ELEM - modulars",1669,1985,,2813,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DILLARD ELEMENTARY",1669,1944,,17000,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","LOOKINGGLASS ELEMENTARY Lower & Gym",1669,1924,,9675,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","TENMILE ELEMENTARY -  sp ed modular",1669,1973,,2312,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","WINSTON MIDDLE SCHOOL MODULARS",1669,1970,,4200,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 1-Gym",1669,1954,,14356,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 3-classrooms",1669,1958,,8511,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 5-classrooms",1669,1958,,3627,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 6-classroom",1669,1958,,2200,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 8-modular classroom",1669,1983,,1440,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 10-Ag Building",1669,1974,,2115,264005,-
2002,"7/1/2001","DOUGLAS","WINSTON-DILLARD SCH DIST 116","DOUGLAS HIGH - Building 11-modular classroom",1669,1984,,1134,264005,-
1924,"7/1/2001","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Bilquist",15274,1960,2001,49581,1771329,-
1924,"7/1/2001","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Bilquist modulars",15274,1993,,900,1771329,-
2182,"7/1/2001","MULTNOMAH","REYNOLDS SCH DIST 7","Woodland",9899,1997,,62229,1158745,-
2183,"7/1/2001","MULTNOMAH","GRESHAM-BARLOW SCH DIST 10J","BARLOW HIGH",11632,1968,1998,287308,1681568,-
1924,"7/1/2001","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Campbell",15274,1956,2001,37939,1771329,-
1924,"7/1/2001","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Clackamas Elementary",15274,1939,1998,41999,1771329,-
2183,"7/1/2001","MULTNOMAH","GRESHAM-BARLOW SCH DIST 10J","DAMASCUS MIDDLE SCHOOL",11632,1929,1998,73705,1681568,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","ASTORIA MIDDLE",2256,1967,,108150,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","CAPTAIN ROBERT GRAY ELEMENTARY",2256,1924,,60500,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","ASTORIA HIGH",2256,1956,,120400,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","OLNEY - BUS BARN",2256,1976,,2880,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","OLNEY ELEMENTARY",2256,1961,1996,26000,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","LEWIS & CLARK ELEM School",2256,1929,,40000,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","LEWIS & CLARK ELEM-BUS GARAGE",2256,1961,,3168,435121,-
1933,"7/1/2001","CLATSOP","ASTORIA SCH DIST 1","LEWIS & CLARK ELEM-BUS MAINT",2256,1980,,1440,435121,-
2051,"7/1/2001","JEFFERSON","ASHWOOD SCH DIST 8","ASHWOOD",6,1952,,2996,7984,-
2051,"7/1/2001","JEFFERSON","ASHWOOD SCH DIST 8","ASHWOOD-GYMNASIUM",6,1962,,4988,7984,-
2041,"7/1/2001","JACKSON","Ashland SD 5","BELLVIEW ELEMENTARY",3287,1952,1977,37744,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","BRISCOE ELEM MUSIC BLDG",3287,1997,,2080,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","WALKER ELEMENTARY",3287,1948,1966,43108,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASHLAND MIDDLE NEW BLDG",3287,1998,,51308,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Theatre & Commons",3287,1997,,53867,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Humanities Bldg",3287,1968,,23000,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Industrial Arts",3287,1962,,11060,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Tech Prep",3287,1968,,6050,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Music",3287,1979,,6810,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH English Bldg",3287,1948,,8000,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Stadium (Ground Level)",3287,1941,1978,5100,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Baseball Restrooms",3287,1940,,240,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","ASH HIGH Straw Bale Classroom",3287,1999,,1648,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","SHOP-MAINTENANCE",3287,1969,,7800,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","FREEZER-MAINTENANCE",3287,1999,,320,627186,-
2041,"7/1/2001","JACKSON","Ashland SD 5","TRANSPORTATION",3287,1969,,3040,627186,-
2115,"7/1/2001","MALHEUR","Arock SD 81","WW JONES ELEMENTARY",13,1961,,3776,3776,-
2005,"7/1/2001","GILLIAM","ARLINGTON SCH DIST 3","ARLINGTON HIGH",159,1952,2000,29033,58392,-
2111,"7/1/2001","MALHEUR","Annex SD 29","ANNEX ELEMENTARY",90,1925,1996,15169,15169,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY DISTRICT OFFICE",879,1945,1992,1512,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY DISTRICT OFFICE/Storage Garage",879,1959,,560,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY ELEMENTARY",879,1981,1992,42048,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","Amity Elementary Portable Classrooms",879,1993,,1792,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY MIDDLE",879,1935,1992,30468,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","Amity Middle School Library",879,1947,,1650,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY HIGH-AUDITORIUM",879,1922,,8795,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY HIGH-OLD WING",879,1914,1947,12050,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY HIGH-MAIN",879,1965,,29952,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY HIGH Consession/Restrooms",879,1984,,324,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY HIGH-Maintenance/Storage (Mop Shop)",879,1914,1990,1100,161635,-
2252,"7/1/2001","YAMHILL","AMITY SCH DIST 4J","AMITY HIGH-ANNOUNCERS TOWER",879,1961,,564,161635,-
